蓝光频道,#genre#
兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
第1财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
上海新闻综合,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8
上海东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江经视,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
浙江6套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
杭州综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州生活,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州影视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
快乐垂钓,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226549/1.m3u8
金鹰纪实,http://111.20.45.159/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
茶频道,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8
体育频道,#genre#
新视觉台,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
劲爆体育,http://183.207.255.188/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
爱体育,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
NewTV精品体育,http://39.134.7.247/000000001000/6460382139625130259/1.m3u8
NewTV搏击,http://39.134.7.247/000000001000/bokesen/1.m3u8
爱赛车,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
黑莓电竞,http://112.17.40.43/PLTV/88888888/224/3221226724/index.m3u8
黑莓电竞,http://39.134.7.247/000000001000/8785669936177902664/1.m3u8
爱电竞,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/01.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
电影频道,#genre#
I-Hot爱奇谈,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/01.m3u8
I-Hot爱怀旧,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
I-Hot爱浪漫,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
黑莓电影,http://112.17.40.209/PLTV/88888888/224/3221226755/index.m3u8
黑莓电影,http://39.134.7.247/000000001000/5320946857686967621/1.m3u8
CHC高清电影,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CBN每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980
NewTV动作电影,http://39.134.7.247/000000001000/8103864434730665389/1.m3u8
NewTV惊悚悬疑,http://39.134.7.247/000000001000/7151256057701199617/1.m3u8
NewTV明星大片,http://39.134.7.247/000000001000/5595720619887440144/1.m3u8
剧场频道,#genre#
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://112.17.40.139/PLTV/88888888/224/3221226825/index.m3u8
CBN幸福剧场,http://home.lpfcdn.com:4000/udp/235.254.198.193:7980
I-Hot爱都市,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/01.m3u8
I-Hot爱青春,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
I-Hot爱家庭,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
I-Hot爱江湖,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/01.m3u8
I-Hot爱谍战,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
I-Hot爱经典,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/01.m3u8
I-Hot爱悬疑,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/01.m3u8
NewTV家庭剧场,http://39.134.7.247/000000001000/6316377948248689070/1.m3u8
NewTV精品大剧,http://39.134.7.247/000000001000/7882297361445410858/1.m3u8
NewTV海外剧场,http://39.134.7.247/000000001000/7681593242002292003/1.m3u8
NewTV爱情喜剧,http://39.134.7.247/000000001000/8393829412396288037/1.m3u8
NewTV古装剧场,http://39.134.7.247/000000001000/6859053933687922163/1.m3u8
NewTV军旅剧场,http://39.134.7.247/000000001000/7485075951068666323/1.m3u8
精彩解说,#genre#
阿斗归来了,http://diyp.top/huya.php?id=13303478
鱼丸电影,http://diyp.top/huya.php?id=16615910
科幻梦工场,http://diyp.top/huya.php?id=15152155
阿翔说电影,http://diyp.top/huya.php?id=16868935
虎妞说电影,http://diyp.top/huya.php?id=20343144
涵哥评电影,http://diyp.top/huya.php?id=16865726
来呀官人,http://diyp.top/huya.php?id=15763558
纪录片专区,#genre#
CBN风尚生活,http://home.lpfcdn.com:4000/udp/235.254.198.194:7980
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
求索动物,http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8
求索动物,http://112.17.40.140/PLTV/88888888/224/3221226695/index.m3u8
求索纪录,http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8
求索纪录,http://112.17.40.140/PLTV/88888888/224/3221226610/index.m3u8
求索科学,http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8
求索科学,http://112.17.40.140/PLTV/88888888/224/3221226608/index.m3u8
求索生活,http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8
求索生活,http://112.17.40.140/PLTV/88888888/224/3221226606/index.m3u8
I-Hot爱军武,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/01.m3u8
I-Hot爱解密,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/01.m3u8
I-Hot爱历史,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/01.m3u8
I-Hot爱美食,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/01.m3u8
I-Hot爱探索,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
I-Hot爱科学,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
I-Hot爱旅行,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
I-Hot爱猎奇,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
I-Hot爱世界,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/01.m3u8
黑莓频道,#genre#
黑莓动画 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
黑莓电影 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225927/1.m3u8
黑莓电竞 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225931/1.m3u8
NewTV频道,#genre#
NewTV中国功夫 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
NewTV怡伴健康 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
NewTV军事评论 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
NewTV军旅剧场 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
NewTV农业致富 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
NewTV动作电影 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
NewTV古装剧场 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
NewTV家庭剧场 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
NewTV惊悚悬疑 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
NewTV惊悚悬疑 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
NewTV明星大片 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
NewTV明星大片 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
NewTV武搏世界 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
NewTV海外剧场 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
NewTV潮妈辣婆 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
NewTV炫舞未来 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226248/1.m3u8
NewTV爱情喜剧 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
NewTV精品体育 HD[1280*720],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
NewTV精品大剧 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
NewTV精品纪录 HD[720*404],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
NewTV超级体育 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
NewTV超级体育 CQ,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
NewTV超级电影 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
NewTV超级电影 CQ,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
NewTV超级电视剧 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
NewTV超级电视剧 CQ,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
NewTV超级综艺 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
NewTV超级综艺 CQ,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
NewTV金牌综艺 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
咪咕频道,#genre#
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226374/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226375/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226377/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226378/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226379/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226380/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226381/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226382/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226394/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226395/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226396/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226397/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226398/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226393/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226392/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226391/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226390/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226372/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226373/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226376/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226383/1.m3u8
咪咕视频 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226384/1.m3u8
其他频道,#genre#
北京家有购物 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226429/1.m3u8
山西优购物 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226386/1.m3u8
央广购物 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226363/1.m3u8
江苏好享购物 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226344/1.m3u8
湖南快乐购 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226341/1.m3u8
江西风尚购物 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226342/1.m3u8
5GO美妆个护 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226387/1.m3u8
5GO美妆个护 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226389/1.m3u8
5GO服饰内衣 HD,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226388/1.m3u8
福建少儿[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建海峡[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
福建综合[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建公共[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建电视剧[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建旅游[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建经济[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建体育[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建新闻[1920*1080],rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
湖南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
浙江卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
江苏卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
东方卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
山东卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
北京卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
辽宁卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
安徽卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
深圳卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
天津卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
重庆卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
东南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
江西卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
求索动物[1920*1080],http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8
求索动物[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226695/index.m3u8
求索纪录[1920*1080],http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8
求索纪录[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226610/index.m3u8
求索科学[1920*1080],http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8
求索科学[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226608/index.m3u8
求索生活[1920*1080],http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8
求索生活[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226606/index.m3u8




